Date,Open*,High,Low,Close**,Volume,Market Cap
1-Oct-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$116,194,992 ","$330,888,014 "
30-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$106,684,832 ","$332,662,364 "
29-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$109,463,113 ","$339,614,379 "
28-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$102,662,350 ","$335,353,894 "
27-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$76,293,172 ","$340,381,383 "
26-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$108,180,296 ","$343,387,129 "
25-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$124,575,712 ","$341,120,228 "
24-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$111,915,975 ","$332,209,045 "
23-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$79,707,709 ","$323,599,428 "
22-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$36,467,574 ","$335,642,709 "
21-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$78,753,428 ","$332,359,050 "
20-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$145,951,917 ","$350,976,931 "
19-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$147,046,520 ","$352,928,507 "
18-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$147,868,185 ","$354,211,096 "
17-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$161,305,349 ","$355,350,720 "
16-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$148,555,505 ","$356,864,048 "
15-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$100,194,174 ","$357,575,916 "
14-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$128,520,946 ","$353,858,513 "
13-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$124,253,232 ","$350,476,176 "
12-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$117,125,272 ","$355,828,180 "
11-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$134,077,501 ","$354,191,866 "
10-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$104,276,032 ","$354,031,943 "
9-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$77,050,464 ","$350,691,174 "
8-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$57,144,396 ","$347,692,950 "
7-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$102,610,335 ","$354,702,877 "
6-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$89,557,154 ","$351,568,868 "
5-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$62,295,889 ","$347,914,351 "
4-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$53,434,717 ","$365,578,053 "
3-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$59,904,548 ","$353,407,912 "
2-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$56,647,412 ","$393,723,630 "
1-Sep-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$81,863,764 ","$410,502,859 "
31-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$85,369,757 ","$405,995,489 "
30-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$79,325,829 ","$415,967,943 "
29-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$78,149,363 ","$413,659,277 "
28-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$64,056,957 ","$411,895,611 "
27-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$89,847,093 ","$403,564,900 "
26-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$80,416,711 ","$416,200,661 "
25-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$76,826,314 ","$416,312,715 "
24-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$46,470,522 ","$430,544,251 "
23-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$39,485,548 ","$430,026,194 "
22-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$44,884,852 ","$433,479,976 "
21-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$60,621,268 ","$427,273,266 "
20-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$43,536,656 ","$435,550,928 "
19-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$53,306,857 ","$431,060,773 "
18-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$62,570,291 ","$442,352,423 "
17-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$77,628,715 ","$452,006,667 "
16-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$52,637,926 ","$443,458,495 "
15-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$64,309,678 ","$445,406,226 "
14-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$61,334,640 ","$448,048,011 "
13-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$73,302,994 ","$442,425,313 "
12-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$70,865,885 ","$438,341,326 "
11-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$78,539,442 ","$427,010,939 "
10-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$68,038,181 ","$440,184,390 "
9-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$57,020,040 ","$435,562,680 "
8-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$62,509,900 ","$441,372,650 "
7-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$68,990,009 ","$444,227,233 "
6-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$62,944,678 ","$447,599,583 "
5-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$66,465,690 ","$441,575,952 "
4-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$74,386,428 ","$444,285,519 "
3-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$66,931,510 ","$425,910,182 "
2-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$101,249,531 ","$419,228,839 "
1-Aug-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$150,687,884 ","$463,485,084 "
31-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$54,497,306 ","$405,228,598 "
30-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$53,506,822 ","$405,907,620 "
29-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$55,817,191 ","$400,999,634 "
28-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$63,084,930 ","$401,583,092 "
27-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$83,138,808 ","$396,003,960 "
26-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$62,592,233 ","$406,166,431 "
25-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$63,203,396 ","$406,049,052 "
24-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$58,910,215 ","$404,193,463 "
23-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$58,737,115 ","$413,578,575 "
22-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$54,443,238 ","$412,342,064 "
21-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$77,748,189 ","$414,749,066 "
20-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$81,038,624 ","$406,505,539 "
19-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$116,746,163 ","$424,349,867 "
18-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$204,080,851 ","$435,685,576 "
17-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$74,705,371 ","$383,967,367 "
16-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$78,457,844 ","$375,666,317 "
15-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$69,399,827 ","$386,951,871 "
14-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$103,213,409 ","$413,143,009 "
13-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$143,177,055 ","$398,447,402 "
12-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$87,562,043 ","$455,084,342 "
11-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$155,299,369 ","$477,768,832 "
10-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$225,424,869 ","$440,600,401 "
9-Jul-20,$0.00 ,$0.01 ,$0.00 ,$0.00 ,"$511,315,527 ","$551,095,461 "
8-Jul-20,$0.00 ,$0.01 ,$0.00 ,$0.00 ,"$1,226,813,925 ","$595,274,589 "
7-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$283,970,310 ","$387,151,635 "
6-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$132,105,140 ","$327,723,523 "
5-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$110,140,542 ","$289,277,436 "
4-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$109,218,071 ","$289,295,827 "
3-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$111,575,143 ","$290,044,512 "
2-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$110,789,127 ","$295,744,265 "
1-Jul-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$152,549,214 ","$294,727,829 "
30-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$165,641,131 ","$290,426,014 "
29-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$172,655,788 ","$289,555,488 "
28-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$172,693,834 ","$291,109,078 "
27-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$152,534,000 ","$289,498,986 "
26-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$151,319,087 ","$295,206,725 "
25-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$160,003,354 ","$302,499,093 "
24-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$178,380,748 ","$304,012,446 "
23-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$171,604,774 ","$310,804,275 "
22-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$173,530,825 ","$309,447,065 "
21-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$169,917,761 ","$306,030,111 "
20-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$158,275,082 ","$306,010,372 "
19-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$173,280,984 ","$304,484,756 "
18-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$171,388,606 ","$309,056,651 "
17-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$185,083,517 ","$310,685,801 "
16-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$196,212,619 ","$310,886,939 "
15-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$198,803,041 ","$309,919,898 "
14-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$173,334,481 ","$313,784,645 "
13-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$188,981,850 ","$316,564,552 "
12-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$194,920,048 ","$314,916,066 "
11-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$183,212,798 ","$306,396,406 "
10-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$182,748,021 ","$322,845,887 "
9-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$175,910,197 ","$320,861,092 "
8-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$187,140,783 ","$322,775,863 "
7-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$188,151,455 ","$325,471,959 "
6-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$175,988,365 ","$323,074,953 "
5-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$188,846,627 ","$324,106,967 "
4-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$194,078,582 ","$328,426,404 "
3-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$190,021,630 ","$322,396,402 "
2-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$200,119,264 ","$319,695,395 "
1-Jun-20,$0.00 ,$0.00 ,$0.00 ,$0.00 ,"$195,748,335 ","$330,327,929 "
